ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,MonitoringLocationIdentifier,SampleCollectionMethod/MethodName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultAnalyticalMethod/MethodName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,MonitoringLocationName,MonitoringLocationTypeName,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName
Water,NA,6/15/1994,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/10/1994,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/1/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/5/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/1/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/5/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.8,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/2/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,11/1/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/9/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/30/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,11/30/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/4/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/4/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/28/1993,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/6/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/3/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/1/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/8/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/6/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,9/4/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.6,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/4/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,9/30/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/28/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.6,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/4/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,12/17/1991,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,7/6/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/5/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.8,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/3/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/2/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/3/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/17/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/6/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/31/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/5/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.7,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,12/1/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/1/1992,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,11/20/1990,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/22/1990,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,9/25/1990,21HI-001106,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,4.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Boat Landing),BEACH Program Site-Ocean,20010000,19.725578,-155.071133,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/10/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/5/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,7/19/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/15/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/29/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/12/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,0.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/7/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/1/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/1/1994,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/9/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/4/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.6,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,11/30/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/20/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,3.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/5/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/30/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2.7,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/5/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/1/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.7,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/4/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/2/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,11/1/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/1/1993,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/4/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/4/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/1/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/6/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,3.8,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,9/4/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,3.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/28/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.8,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/3/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/7/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,12/17/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.3,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,9/30/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/6/1991,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,3/2/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,4/6/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,6/1/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.6,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/31/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.7,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,5/5/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.2,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,7/6/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,2/3/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.5,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,12/1/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.9,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,8/3/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.4,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,11/2/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,5.1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,1/17/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/5/1992,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.8,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
Water,NA,10/22/1990,21HI-001107,Historic Hawaii Sample Collection methods for legacy STORET,NA,Organic carbon,Total,1.7,mg/L,Hawaii historic procedures for Legacy STORET,NA,NA,Hilo Bay (Lighthouse),BEACH Program Site-Ocean,NA,19.726692,-155.086114,NAD83,NA,NA,NA,NA,NA,NA
